Position,Track Name,Artist,Streams,URL,Year,Month,Day,Region,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
36,Lucid Dreams,Juice WRLD,72271,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,2019,1,1,au,0.511,0.566,6,-7.23,0,0.2,0.349,0,0.34,0.218,83.903,239836,4
37,Ruin My Life,Zara Larsson,72267,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU,2019,1,1,au,0.665,0.699,11,-5.265,1,0.0578,0.423,0,0.0969,0.585,124.896,190932,4
38,So Close,NOTD,67409,https://open.spotify.com/track/7FjZU7XFs7P9jHI9Z0yRhK,2019,1,1,au,0.7,0.872,10,-5.896,1,0.0666,0.121,7.08e-06,0.103,0.761,125.03,190302,4
39,rockstar (feat. 21 Savage),Post Malone,66564,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,2019,1,1,au,0.587,0.535,5,-6.09,0,0.0898,0.117,6.56e-05,0.131,0.14,159.847,218147,4
40,Day Drunk,Morgan Evans,65564,https://open.spotify.com/track/7nGuT0EfqQ1TXcADEKwB6Q,2019,1,1,au,0.647,0.754,10,-5.446,1,0.0378,0.015,0,0.0684,0.755,97.005,194898,4
41,God's Plan,Drake,65516,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn,2019,1,1,au,0.754,0.449,7,-9.211,1,0.109,0.0332,8.29e-05,0.552,0.357,77.169,198973,4
42,2002,Anne-Marie,65058,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,2019,1,1,au,0.697,0.683,1,-2.881,0,0.117,0.0372,0,0.137,0.603,96.133,186987,4
43,In My Feelings,Drake,64957,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ,2019,1,1,au,0.835,0.626,1,-5.833,1,0.125,0.0589,6e-05,0.396,0.35,91.03,217925,4
44,Bohemian Rhapsody - Remastered 2011,Queen,64359,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J,2019,1,1,au,0.397,0.396,3,-9.91,1,0.05,0.254,0,0.268,0.227,142.913,354320,4
45,Taste (feat. Offset),Tyga,62754,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy,2019,1,1,au,0.884,0.559,0,-7.442,1,0.12,0.0236,0,0.101,0.342,97.994,232959,4
46,Psycho (feat. Ty Dolla $ign),Post Malone,62659,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C,2019,1,1,au,0.739,0.559,8,-8.011,1,0.117,0.58,0,0.112,0.439,140.124,221440,4
47,I Fall Apart,Post Malone,62388,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,2019,1,1,au,0.556,0.538,8,-5.408,0,0.0382,0.0689,0,0.196,0.291,143.95,223347,4
48,whoa (mind in awe),XXXTENTACION,61041,https://open.spotify.com/track/7pdF27mSDuPWhppnHAmWHa,2019,1,1,au,0.735,0.525,6,-2.939,0,0.0441,0.653,0.918,0.101,0.369,160.147,157777,4
49,SAD!,XXXTENTACION,60476,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,2019,1,1,au,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,166606,4
50,I Love It (& Lil Pump),Kanye West,59884,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ,2019,1,1,au,0.901,0.522,2,-8.304,1,0.33,0.0114,0,0.259,0.329,104.053,127947,4
51,lovely,Billie Eilish,53500,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf,2019,1,1,au,0.351,0.296,4,-10.109,0,0.0333,0.934,0,0.095,0.12,115.284,200186,4
52,I Like It,Cardi B,50933,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z,2019,1,1,au,0.816,0.726,5,-3.998,0,0.129,0.099,0,0.372,0.65,136.048,253390,4
53,Shape of You,Ed Sheeran,47851,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2019,1,1,au,0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,233713,4
54,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,43464,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019,1,1,au,0.841,0.798,1,-4.206,0,0.229,0.153,3.33e-06,0.0618,0.591,95.948,212500,4
55,Soaked,Bene,43444,https://open.spotify.com/track/70TEuKwiK0bd5phEQkbvT4,2019,1,1,au,0.792,0.54,9,-5.975,0,0.0342,0.485,0,0.104,0.577,93.001,241935,4
56,no tears left to cry,Ariana Grande,43387,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo,2019,1,1,au,0.699,0.713,9,-5.507,0,0.0594,0.04,3.11e-06,0.294,0.354,121.993,205920,4
57,Drip Too Hard (Lil Baby & Gunna),Lil Baby,43330,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,2019,1,1,au,0.897,0.662,1,-6.903,0,0.292,0.0852,0,0.534,0.389,112.511,145543,4
58,Nice For What,Drake,42968,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw,2019,1,1,au,0.586,0.909,8,-6.474,1,0.0705,0.0891,0.000109,0.119,0.757,93.394,210747,4
59,Fire,Peking Duk,42701,https://open.spotify.com/track/3BZkEOJwKUYRlkLWZB1izC,2019,1,1,au,0.679,0.69,1,-2.744,0,0.054,0.0257,8.92e-06,0.07,0.648,99.949,226350,4
60,Young Dumb & Broke,Khalid,42481,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY,2019,1,1,au,0.798,0.539,1,-6.351,1,0.0421,0.199,1.66e-05,0.165,0.394,136.949,202547,4
61,Mr. Brightside,The Killers,42371,https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN,2019,1,1,au,0.33,0.936,1,-3.66,1,0.0917,0.00108,0,0.0926,0.234,148.112,222587,4
62,monster,21 Savage,42308,https://open.spotify.com/track/2FUNBaa5DwItJtYEBgAblU,2019,1,1,au,0.89,0.607,9,-6.916,0,0.124,0.158,0.000228,0.118,0.224,134.022,233040,4
63,There's No Way (feat. Julia Michaels),Lauv,41998,https://open.spotify.com/track/2hnxrRNzF74mdDzpQZQukQ,2019,1,1,au,0.755,0.625,2,-7.114,1,0.0896,0.49,0,0.157,0.374,147.02,174861,4
64,Moonlight,XXXTENTACION,41627,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,2019,1,1,au,0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,135090,4
65,Kiss and Make Up,Dua Lipa,41476,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3,2019,1,1,au,0.675,0.729,8,-4.383,1,0.146,0.0557,0,0.189,0.63,99.986,190560,4
66,Beautiful (feat. Camila Cabello),Bazzi,41450,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF,2019,1,1,au,0.638,0.717,2,-4.722,1,0.0337,0.346,0,0.105,0.249,100.027,180000,4
67,This Feeling,The Chainsmokers,41001,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl,2019,1,1,au,0.575,0.571,1,-7.906,1,0.0439,0.0558,0,0.0912,0.449,105.049,197947,4
68,Jocelyn Flores,XXXTENTACION,40839,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,2019,1,1,au,0.872,0.391,0,-9.144,0,0.242,0.469,4.13e-06,0.297,0.437,134.021,119133,4
69,Don't Stop Me Now - Remastered,Queen,40717,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7,2019,1,1,au,0.559,0.868,5,-5.276,1,0.17,0.0475,0.000176,0.776,0.609,156.295,209413,4
70,Electricity (with Dua Lipa),Silk City,40612,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk,2019,1,1,au,0.588,0.67,0,-6.439,1,0.0473,0.0104,3.33e-06,0.338,0.505,118.159,238173,4
71,The Middle,Zedd,40428,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc,2019,1,1,au,0.753,0.657,7,-3.061,1,0.0449,0.171,0,0.112,0.437,107.01,184732,4
72,Africa,TOTO,40066,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX,2019,1,1,au,0.671,0.373,9,-18.064,1,0.0323,0.257,7.95e-05,0.0481,0.732,92.717,295893,4
73,One Kiss (with Dua Lipa),Calvin Harris,39654,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6,2019,1,1,au,0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,214847,4
74,Say You Won't Let Go,James Arthur,39620,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2019,1,1,au,0.358,0.557,10,-7.398,1,0.059,0.695,0,0.0902,0.494,85.043,211467,4
75,Closer,The Chainsmokers,39445,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2019,1,1,au,0.748,0.524,8,-5.599,1,0.0338,0.414,0,0.111,0.661,95.01,244960,4
76,Grip,Seeb,39421,https://open.spotify.com/track/3gicyfiEVMGONgzygpWjNT,2019,1,1,au,0.598,0.904,4,-2.293,1,0.0507,0.331,0,0.264,0.503,138.091,198075,4
77,Hope,The Chainsmokers,39365,https://open.spotify.com/track/4BiiOzZCrXEzHRLYcYFiD5,2019,1,1,au,0.773,0.699,1,-5.982,0,0.0958,0.488,3.6e-06,0.0814,0.513,104.941,180120,4
78,Leave Me Alone,Flipp Dinero,39061,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g,2019,1,1,au,0.792,0.743,7,-2.806,1,0.0851,0.107,0,0.183,0.742,150.024,195637,4
79,Happy Now,Kygo,38971,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4,2019,1,1,au,0.693,0.575,9,-6.998,1,0.0801,0.374,0,0.252,0.492,117.999,211362,4
80,I'll Be There,Jess Glynne,38783,https://open.spotify.com/track/73FebDuELlAEinHw1xWJCZ,2019,1,1,au,0.627,0.858,7,-3.116,1,0.0394,0.0288,0,0.199,0.399,100.074,194387,4
81,Rewrite The Stars (with James Arthur & Anne-Marie),James Arthur,38739,https://open.spotify.com/track/6mQLN3zRtAp6ovjusyYKrV,2019,1,1,au,0.67,0.743,10,-4.993,1,0.0393,0.237,0,0.465,0.571,125.944,218293,4
82,Money,Cardi B,38201,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e,2019,1,1,au,0.95,0.59,8,-6.508,0,0.29,0.00534,0,0.11,0.219,130.003,183527,4
83,Another One Bites The Dust - Remastered 2011,Queen,37348,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7,2019,1,1,au,0.933,0.528,5,-6.472,0,0.161,0.112,0.312,0.163,0.754,109.967,214653,4
84,Bright Blue Skies,Mitch James,37332,https://open.spotify.com/track/5zxwumO0laRosoeOvbVSvc,2019,1,1,au,0.799,0.373,7,-8.999,1,0.0558,0.259,0,0.166,0.534,98.035,182907,4
85,Nonstop,Drake,37063,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct,2019,1,1,au,0.912,0.412,7,-8.074,1,0.124,0.0164,0.013,0.104,0.422,154.983,238614,4
86,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,36855,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e,2019,1,1,au,0.642,0.772,10,-6.61,1,0.0848,0.0476,0,0.0646,0.589,153.995,164205,4
87,Jackie Chan,Tiësto,36557,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp,2019,1,1,au,0.747,0.834,3,-2.867,0,0.045,0.374,0,0.0586,0.687,128.005,215760,4
88,Before I Go,Guy Sebastian,36341,https://open.spotify.com/track/5vlTxb7BP5DWzpw8RgnzxR,2019,1,1,au,0.408,0.519,11,-5.813,0,0.143,0.422,0,0.103,0.567,178.142,209424,4
89,Woman Like Me (feat. Nicki Minaj),Little Mix,36068,https://open.spotify.com/track/222B3aljXx6fFwKmFjuBED,2019,1,1,au,0.754,0.854,5,-3.449,0,0.0608,0.177,0,0.0808,0.8,75.002,229720,4
90,BAD!,XXXTENTACION,35918,https://open.spotify.com/track/22An65gG31JLf9n18qjdhZ,2019,1,1,au,0.78,0.492,5,-3.4,0,0.0671,0.0643,0.0313,0.174,0.374,143.983,94246,4
91,Havana (feat. Young Thug),Camila Cabello,35918,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,2019,1,1,au,0.765,0.523,2,-4.333,1,0.03,0.184,3.56e-05,0.132,0.394,104.988,217307,4
92,HUMBLE.,Kendrick Lamar,35809,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,2019,1,1,au,0.908,0.621,1,-6.638,0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,177000,4
93,I Like Me Better,Lauv,35707,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,2019,1,1,au,0.752,0.505,9,-7.621,1,0.253,0.535,2.55e-06,0.104,0.419,91.97,197437,4
94,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,35438,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z,2019,1,1,au,0.85,0.569,5,-8.152,0,0.136,0.0609,0.0816,0.1,0.294,80.02,205040,4
95,Roses (with Juice WRLD feat. Brendon Urie),benny blanco,35110,https://open.spotify.com/track/1KVczjazCcCCgM3gXXUl47,2019,1,1,au,0.612,0.601,8,-7.089,1,0.164,0.168,0,0.117,0.525,147.018,223543,4
96,Love Lies (with Normani),Khalid,34638,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk,2019,1,1,au,0.708,0.648,6,-5.626,1,0.0449,0.0956,0,0.134,0.338,143.955,201707,4
97,All The Stars (with SZA),Kendrick Lamar,34505,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s,2019,1,1,au,0.698,0.633,8,-4.946,1,0.0597,0.0605,0.000194,0.0926,0.552,96.924,232187,4
98,idontwannabeyouanymore,Billie Eilish,34414,https://open.spotify.com/track/40T5GIqQ1CegGm2PTEl8Bu,2019,1,1,au,0.483,0.412,7,-8.461,1,0.0402,0.737,0,0.116,0.247,170.163,203569,3
99,come out and play,Billie Eilish,34327,https://open.spotify.com/track/7wC5eZcFS1Q1BsQ35DU6H4,2019,1,1,au,0.64,0.321,0,-14.604,1,0.0931,0.693,0.0307,0.114,0.177,145.045,210376,4
100,Wake Up in the Sky,Gucci Mane,33633,https://open.spotify.com/track/2G1tXoGBaEMJ7FKGnkf6ud,2019,1,1,au,0.8,0.578,4,-5.144,0,0.0485,0.00381,0,0.367,0.367,143.01,203161,4
1,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,264605,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019,1,2,au,0.76,0.479,2,-5.574,1,0.0466,0.556,0,0.0703,0.913,89.911,158040,4
2,"thank u, next",Ariana Grande,229733,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019,1,2,au,0.724,0.647,1,-5.642,1,0.0658,0.28,0,0.102,0.435,106.96,207333,4
3,Without Me,Halsey,224382,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019,1,2,au,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,201661,4
4,Wow.,Post Malone,213710,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019,1,2,au,0.833,0.539,11,-7.399,0,0.178,0.163,2.1e-06,0.101,0.385,99.947,149520,4
5,Sweet but Psycho,Ava Max,206025,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019,1,2,au,0.719,0.704,1,-4.724,1,0.0476,0.0691,0,0.166,0.628,133.002,187436,4
6,Eastside (with Halsey & Khalid),benny blanco,167585,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,2019,1,2,au,0.632,0.686,6,-7.665,0,0.243,0.549,0,0.2,0.329,89.949,170770,4
7,Better,Khalid,154435,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,2019,1,2,au,0.596,0.552,0,-10.278,0,0.097,0.0765,0.334,0.104,0.112,97.949,229320,4
8,SICKO MODE,Travis Scott,144870,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2019,1,2,au,0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,312820,4
9,Shotgun,George Ezra,141511,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC,2019,1,2,au,0.672,0.735,5,-4.733,1,0.0457,0.286,0,0.242,0.754,115.741,201287,4
10,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,135852,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF,2019,1,2,au,0.601,0.794,7,-5.844,0,0.0671,0.00987,1.36e-06,0.388,0.244,114.066,217467,4
11,Happier,Marshmello,130212,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019,1,2,au,0.687,0.792,5,-2.749,1,0.0452,0.191,0,0.167,0.671,100.015,214290,4
12,Bad Liar,Imagine Dragons,118635,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3,2019,1,2,au,0.383,0.637,3,-6.993,1,0.0703,0.0722,0,0.368,0.0827,177.913,260773,4
13,Be Alright,Dean Lewis,118591,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm,2019,1,2,au,0.553,0.586,11,-6.319,1,0.0362,0.697,0,0.0813,0.443,126.684,196373,4
14,Body (feat. Brando),Loud Luxury,116653,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs,2019,1,2,au,0.752,0.764,1,-4.399,1,0.038,0.0476,9.44e-05,0.0543,0.582,121.958,163216,4
15,Youngblood,5 Seconds of Summer,116354,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,2019,1,2,au,0.596,0.854,7,-5.114,0,0.463,0.0169,0,0.124,0.152,120.274,203418,4
16,when the party's over,Billie Eilish,115870,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI,2019,1,2,au,0.498,0.104,1,-14.08,0,0.0621,0.979,7.86e-05,0.0895,0.205,124.001,199931,3
17,Shallow,Lady Gaga,106342,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019,1,2,au,0.572,0.385,7,-6.362,1,0.0308,0.371,0,0.231,0.323,95.799,215733,4
18,imagine,Ariana Grande,105616,https://open.spotify.com/track/0todbbT9g5uQGbeFCiBf2F,2019,1,2,au,0.714,0.474,8,-4.993,1,0.039,0.374,0,0.106,0.376,62.484,212293,3
19,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,105070,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA,2019,1,2,au,0.574,0.758,1,-5.029,0,0.0621,0.0969,0,0.395,0.492,144.111,182623,4
20,Leave Me Lonely,Hilltop Hoods,102748,https://open.spotify.com/track/03Pg5wDlaYAZlTNLeAfl2r,2019,1,2,au,0.764,0.868,10,-5.827,1,0.0505,0.279,0,0.175,0.754,131.031,194560,4
21,Waiting,KIAN,102083,https://open.spotify.com/track/0TBFJanfWaByPIi3f7RR82,2019,1,2,au,0.787,0.448,4,-7.671,0,0.0508,0.372,0,0.0779,0.471,138.03,215653,4
22,Let You Love Me,Rita Ora,101853,https://open.spotify.com/track/5Fla3zyOCcIRqrDoKLU0DP,2019,1,2,au,0.475,0.846,10,-3.344,1,0.283,0.275,0,0.0824,0.451,96.036,191120,4
23,Saturday Nights,Khalid,99066,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8,2019,1,2,au,0.551,0.44,10,-8.559,1,0.0985,0.606,3.02e-05,0.11,0.341,167.923,210667,4
24,In My Mind,Dynoro,98757,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,2019,1,2,au,0.694,0.77,6,-5.335,1,0.149,0.176,1.1e-05,0.118,0.163,125.905,184560,4
25,Better Now,Post Malone,97963,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,2019,1,2,au,0.68,0.563,10,-5.843,1,0.0454,0.354,0,0.136,0.374,145.028,231267,4
26,ZEZE,Kodak Black,96623,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z,2019,1,2,au,0.861,0.603,8,-5.788,0,0.176,0.0521,0,0.0924,0.504,98.043,228760,4
27,Going Bad (feat. Drake),Meek Mill,92170,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,2019,1,2,au,0.889,0.496,4,-6.365,0,0.0905,0.259,0,0.252,0.544,86.003,180522,4
28,1999,Charli XCX,91781,https://open.spotify.com/track/05mAIVLkIWc2d1UBYZBCp8,2019,1,2,au,0.739,0.742,7,-4.586,1,0.0329,0.0227,1.39e-06,0.229,0.659,124.016,189000,4
29,Love Someone,Lukas Graham,90292,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r,2019,1,2,au,0.538,0.409,9,-6.581,0,0.0505,0.172,0,0.11,0.265,171.838,205440,4
30,High Hopes,Panic! At The Disco,90116,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2019,1,2,au,0.579,0.904,5,-2.729,1,0.0618,0.193,0,0.064,0.681,82.014,190947,4
31,Rise,Jonas Blue,85141,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx,2019,1,2,au,0.687,0.785,1,-4.65,1,0.0333,0.327,0,0.203,0.655,106.046,194408,4
32,Mo Bamba,Sheck Wes,83864,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr,2019,1,2,au,0.729,0.625,4,-5.266,1,0.0315,0.194,0.00986,0.248,0.261,146.034,183907,4
33,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,83781,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh,2019,1,2,au,0.703,0.723,9,-5.45,0,0.0412,0.0302,2.06e-06,0.126,0.288,104.969,198903,4
34,Promises (with Sam Smith),Calvin Harris,83427,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg,2019,1,2,au,0.781,0.768,11,-5.991,1,0.0394,0.0119,4.91e-06,0.325,0.486,123.07,213309,4
35,Ruin My Life,Zara Larsson,82968,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU,2019,1,2,au,0.665,0.699,11,-5.265,1,0.0578,0.423,0,0.0969,0.585,124.896,190932,4
36,Lucid Dreams,Juice WRLD,79493,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,2019,1,2,au,0.511,0.566,6,-7.23,0,0.2,0.349,0,0.34,0.218,83.903,239836,4
37,Girls Like You (feat. Cardi B),Maroon 5,78608,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2019,1,2,au,0.851,0.541,0,-6.825,1,0.0505,0.568,0,0.13,0.448,124.959,235545,4
38,So Close,NOTD,77023,https://open.spotify.com/track/7FjZU7XFs7P9jHI9Z0yRhK,2019,1,2,au,0.7,0.872,10,-5.896,1,0.0666,0.121,7.08e-06,0.103,0.761,125.03,190302,4
39,Taste (feat. Offset),Tyga,74112,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy,2019,1,2,au,0.884,0.559,0,-7.442,1,0.12,0.0236,0,0.101,0.342,97.994,232959,4
40,rockstar (feat. 21 Savage),Post Malone,74003,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,2019,1,2,au,0.587,0.535,5,-6.09,0,0.0898,0.117,6.56e-05,0.131,0.14,159.847,218147,4
41,Day Drunk,Morgan Evans,73643,https://open.spotify.com/track/7nGuT0EfqQ1TXcADEKwB6Q,2019,1,2,au,0.647,0.754,10,-5.446,1,0.0378,0.015,0,0.0684,0.755,97.005,194898,4
42,God's Plan,Drake,72730,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn,2019,1,2,au,0.754,0.449,7,-9.211,1,0.109,0.0332,8.29e-05,0.552,0.357,77.169,198973,4
43,2002,Anne-Marie,71115,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,2019,1,2,au,0.697,0.683,1,-2.881,0,0.117,0.0372,0,0.137,0.603,96.133,186987,4
44,In My Feelings,Drake,70729,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ,2019,1,2,au,0.835,0.626,1,-5.833,1,0.125,0.0589,6e-05,0.396,0.35,91.03,217925,4
45,Bohemian Rhapsody - Remastered 2011,Queen,69193,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J,2019,1,2,au,0.397,0.396,3,-9.91,1,0.05,0.254,0,0.268,0.227,142.913,354320,4
46,I Love It (& Lil Pump),Kanye West,69115,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ,2019,1,2,au,0.901,0.522,2,-8.304,1,0.33,0.0114,0,0.259,0.329,104.053,127947,4
47,Psycho (feat. Ty Dolla $ign),Post Malone,68843,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C,2019,1,2,au,0.739,0.559,8,-8.011,1,0.117,0.58,0,0.112,0.439,140.124,221440,4
48,whoa (mind in awe),XXXTENTACION,68143,https://open.spotify.com/track/7pdF27mSDuPWhppnHAmWHa,2019,1,2,au,0.735,0.525,6,-2.939,0,0.0441,0.653,0.918,0.101,0.369,160.147,157777,4
49,I Fall Apart,Post Malone,66842,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,2019,1,2,au,0.556,0.538,8,-5.408,0,0.0382,0.0689,0,0.196,0.291,143.95,223347,4
50,SAD!,XXXTENTACION,64050,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,2019,1,2,au,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,166606,4
51,lovely,Billie Eilish,61496,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf,2019,1,2,au,0.351,0.296,4,-10.109,0,0.0333,0.934,0,0.095,0.12,115.284,200186,4
52,I Like It,Cardi B,58797,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z,2019,1,2,au,0.816,0.726,5,-3.998,0,0.129,0.099,0,0.372,0.65,136.048,253390,4
53,Shape of You,Ed Sheeran,51844,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2019,1,2,au,0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,233713,4
54,Soaked,Bene,51511,https://open.spotify.com/track/70TEuKwiK0bd5phEQkbvT4,2019,1,2,au,0.792,0.54,9,-5.975,0,0.0342,0.485,0,0.104,0.577,93.001,241935,4
55,Don't Stop Me Now - Remastered,Queen,50963,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7,2019,1,2,au,0.559,0.868,5,-5.276,1,0.17,0.0475,0.000176,0.776,0.609,156.295,209413,4
56,monster,21 Savage,50796,https://open.spotify.com/track/2FUNBaa5DwItJtYEBgAblU,2019,1,2,au,0.89,0.607,9,-6.916,0,0.124,0.158,0.000228,0.118,0.224,134.022,233040,4
57,Drip Too Hard (Lil Baby & Gunna),Lil Baby,50681,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,2019,1,2,au,0.897,0.662,1,-6.903,0,0.292,0.0852,0,0.534,0.389,112.511,145543,4
58,There's No Way (feat. Julia Michaels),Lauv,49472,https://open.spotify.com/track/2hnxrRNzF74mdDzpQZQukQ,2019,1,2,au,0.755,0.625,2,-7.114,1,0.0896,0.49,0,0.157,0.374,147.02,174861,4
59,no tears left to cry,Ariana Grande,49146,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo,2019,1,2,au,0.699,0.713,9,-5.507,0,0.0594,0.04,3.11e-06,0.294,0.354,121.993,205920,4
60,Kiss and Make Up,Dua Lipa,49071,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3,2019,1,2,au,0.675,0.729,8,-4.383,1,0.146,0.0557,0,0.189,0.63,99.986,190560,4
